Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Italy,Serie A,05/12/93,Milan,Torino,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Reggiana,Cagliari,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Roma,Parma,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Cagliari,Parma,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Genoa,Foggia,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Inter,Sampdoria,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Lazio,Juventus,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Napoli,Atalanta,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Piacenza,Roma,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Reggiana,Lecce,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Torino,Cremonese,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,12/12/93,Udinese,Milan,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Atalanta,Genoa,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Cremonese,Udinese,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Foggia,Torino,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Juventus,Piacenza,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Lecce,Lazio,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Milan,Cagliari,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Parma,Napoli,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,
